ID_adresse;adresse
30478;1009 BLANCHE
30479;9100 DE STRASBOURG
30480;3512 DU FG POISSONNIERE
30481;3084 DE L ECHIQUIER
30482;3638 DE LA FIDELITE
30483;7043 DE PARADIS
30484;4497 D HAUTEVILLE
30485;5844 LUCIEN SAMPAIX
30486;5907 DE MAGENTA
30487;2268 CONDORCET
30488;1676 DE CHABROL
30489;8032 RAOUL FOLLEREAU
30490;9508 TURGOT
30491;90 DE L AGENT BAILLY
30492;3522 DU FBG ST MARTIN
30493;9100 DE STRASBOURG
30494;9207 DU TERRAGE
30495;8673 SAINT LAZARE
30496;8299 RODIER
30497;3522 DU FBG ST MARTIN
30498;5888 DE LA MADELEINE
30499;6226 MAZAGRAN
30500;3516 DU FBG SAINT DENIS
30501;4964 DE JEMMAPES
30502;3508 DU FBG DU TEMPLE
30503;8699 SAINT MAUR
30504;9838 DE LA VILLETTE
30505;3522 DU FBG ST MARTIN
30506;3516 DU FBG SAINT DENIS
30507;2685 DU DELTA
30508;1765 DE LA CHAPELLE
30509;6147 DES MARTYRS
30510;9848 DES VINAIGRIERS
30511;3442 EUGENE VARLIN
30512;4497 D HAUTEVILLE
30513;5381 DE LA TOUR D AUVERGNE
30514;4159 GERANDO
30515;827 DE BELLEFOND
30516;5907 DE MAGENTA
30517;7065 DE PARME
30518;7067 PARMENTIER
30519;5240 LA FAYETTE
30520;1916 DU CHATEAU D EAU
30521;5844 LUCIEN SAMPAIX
30522;2116 DE CLICHY
30523;7479 PIERRE SEMARD
30524;3522 DU FBG ST MARTIN
30525;4427 GUSTAVE TOUDOUZE
30526;7043 DE PARADIS
30527;9100 DE STRASBOURG
30528;6147 DES MARTYRS
30529;2768 DES DEUX GARES
30530;7252 PERDONNET
30531;6183 DE MAUBEUGE
30532;7350 DES PETITS HOTELS
30533;2990 DE DUNKERQUE
30534;6358 DE MILAN
30535;6147 DES MARTYRS
30536;5246 LAFFITTE
30537;9100 DE STRASBOURG
30538;8836 SAULNIER
30539;5240 LA FAYETTE
30540;9508 TURGOT
30541;7067 PARMENTIER
30542;5844 LUCIEN SAMPAIX
30543;9568 DE VALMY
30544;6017 DU MARCHE
30545;5907 DE MAGENTA
30546;4222 GODOT DE MAUROY
30547;4798 JACQUES LOUVEL TESSIER
30548;6664 DE NANCY
30549;5979 MANSART
30550;5240 LA FAYETTE
30551;3522 DU FBG ST MARTIN
30552;3522 DU FBG ST MARTIN
30553;1345 DE BRUXELLES
30554;3508 DU FBG DU TEMPLE
30555;9988 YVES TOUDIC
30556;8801 DE SAMBRE ET MEUSE
30557;3638 DE LA FIDELITE
30558;827 DE BELLEFOND
30559;6714 DE NEMOURS
30560;8208 RICHARD LENOIR
30561;1170 DES BOULETS
30562;3508 DU FAUBOURG DU TEMPLE
30563;5237 LACUEE
30564;4939 JEAN PIERRE TIMBAUD
30565;7540 PLICHON
30566;3313 ERARD
30567;1794 DE CHARENTON
30568;5915 MAILLARD
30569;5915 MAILLARD
30570;5344 DE LAPPE
30571;813 DE BELFORT
30572;3717 DE LA FONTAINE AU ROI
30573;9423 TRAVERSIERE
30574;6726 NEUVE DES BOULETS
30575;7380 PHILIPPE AUGUSTE
30576;1794 DE CHARENTON
30577;3700 DE LA FOLIE MERICOURT
30578;3186 ELISA LEMONNIER
30579;7800 DE LA PRESENTATION
30580;809 DU BEL AIR
30581;8158 DE LA REPUBLIQUE
30582;8500 SAINT BERNARD
30583;7457 DE LA PIERRE LEVEE
30584;2792 DIDEROT
30585;6601 DU MOULIN JOLY
30586;6547 MORAND
30587;7457 DE LA PIERRE LEVEE
30588;7402 DE PICPUS
30589;8158 DE LA REPUBLIQUE
30590;7626 POPINCOURT
30591;9907 VOLTAIRE
30592;6601 DU MOULIN JOLY
30593;3313 ERARD
30594;783 BEAUMARCHAIS
30595;2584 DAUMESNIL
30596;8699 SAINT MAUR
30597;588 D AUSTERLITZ
30598;7597 PONIATOWSKI
30599;8755 SAINT SEBASTIEN
30600;2836 DU DOCTEUR GOUJON
30601;8158 DE LA REPUBLIQUE
30602;3313 ERARD
30603;5919 DE LA MAIN D'OR
30604;3711 DES FONDS VERTS
30605;9907 VOLTAIRE
30606;8699 SAINT MAUR
30607;6530 DE MONTREUIL
30608;2816 DU DOC ARNOLD NETTER
30609;1794 DE CHARENTON
30610;813 DE BELFORT
30611;1459 CAMILLE DESMOULINS
30612;7624 POPINCOURT
30613;6274 MERCOEUR
30614;3717 DE LA FONTAINE AU ROI
30615;4231 DES GONCOURT
30616;2055 DE CITEAUX
30617;7380 PHILIPPE AUGUSTE
30618;6749 NICOLAI
30619;3341 ERNEST LACOSTE
30620;3700 DE LA FOLIE MERICOURT
30621;537 AUGUSTE BARBIER
30622;6304 DES MEUNIERS
30623;6858 OBERKAMPF
30624;9353 DE TOUL
30625;881 DE BERCY
30626;1520 DE CAPRI
30627;2584 DAUMESNIL
30628;7597 PONIATOWSKI
30629;1794 DE CHARENTON
30630;2716 DESARGUES
30631;8158 DE LA REPUBLIQUE
30632;7067 PARMENTIER
30633;9456 DES TROIS BORNES
30634;8699 SAINT MAUR
30635;7067 PARMENTIER
30636;8465 DU SAHEL
30637;3703 DE LA FOLIE REGNAULT
30638;3700 DE LA FOLIE MERICOURT
30639;783 BEAUMARCHAIS
30640;2584 DAUMESNIL
30641;1801 CHARLES BAUDELAIRE
30642;274 DE L AMEUBLEMENT
30643;9639 DE LA VEGA
30644;8209 RICHARD LENOIR
30645;8536 STE ANNE POPINCOURT
30646;2472 CROZATIER
30647;5144 KELLER
30648;2584 DAUMESNIL
30649;6547 MORAND
30650;3700 DE LA FOLIE MERICOURT
30651;1692 CHALIGNY
30652;8175 DE REUILLY
30653;9952 DE WATTIGNIES
30654;4075 DU GAL MICHEL BIZOT
30655;1966 DU CHEMIN VERT
30656;X012 A 12
30657;8748 SAINT SABIN
30658;8699 SAINT MAUR
30659;2213 DU COLONEL OUDOT
30660;9153 TAINE
30661;2076 CLAUDE DECAEN
30662;8175 DE REUILLY
30663;6530 DE MONTREUIL
30664;3514 DU FBG ST ANTOINE
30665;7380 PHILIPPE AUGUSTE
30666;1265 DE LA BRECHE AUX LOUPS
30667;6726 NEUVE DES BOULETS
30668;1174 BOULLE
30669;4231 DES GONCOURT
30670;9952 DE WATTIGNIES
30671;9907 VOLTAIRE
30672;8901 SEDAINE
30673;7401 DE PICPUS
30674;8175 DE REUILLY
30675;713 DE LA BASTILLE
30676;2367 DE COTTE
30677;4218 GODEFROY CAVAIGNAC
30678;4845 JEAN AICARD
30679;7067 PARMENTIER
30680;8500 SAINT BERNARD
30681;2647 DEGUERRY
30682;1888 DE CHARONNE
30683;9907 VOLTAIRE
30684;3717 DE LA FONTAINE AU ROI
30685;3508 DU FAUBOURG DU TEMPLE
30686;9952 DE WATTIGNIES
30687;2584 DAUMESNIL
30688;6858 OBERKAMPF
30689;2584 DAUMESNIL
30690;4370 GUENOT
30691;4075 DU GAL MICHEL BIZOT
30692;4939 JEAN PIERRE TIMBAUD
30693;9907 VOLTAIRE
30694;2584 DAUMESNIL
30695;8714 SAINT NICOLAS
30696;8901 SEDAINE
30697;3700 DE LA FOLIE MERICOURT
30698;7380 PHILIPPE AUGUSTE
30699;8481 SAINT AMBROISE
30700;5344 DE LAPPE
30701;6547 MORAND
30702;6858 OBERKAMPF
30703;2966 DUGOMMIER
30704;9907 VOLTAIRE
30705;X421 N 11
30706;2086 CLAUDE TILLIER
30707;6858 OBERKAMPF
30708;3717 DE LA FONTAINE AU ROI
30709;8175 DE REUILLY
30710;2792 DIDEROT
30711;3514 DU FBG ST ANTOINE
30712;1965 DU CHEMIN VERT
30713;8699 SAINT MAUR
30714;8358 DE LA ROQUETTE
30715;3539 DE FECAMP
30716;7067 PARMENTIER
30717;6858 OBERKAMPF
30718;8175 DE REUILLY
30719;3514 DU FBG ST ANTOINE
30720;3514 DU FBG ST ANTOINE
30721;4700 IMMEUBLES INDUSTRIELS
30722;5920 DE LA MAIN D OR
30723;5920 DE LA MAIN D OR
30724;7401 DE PICPUS
30725;8137 DU RENDEZ VOUS
30726;9907 VOLTAIRE
30727;4075 DU GAL MICHEL BIZOT
30728;8699 SAINT MAUR
30729;9456 DES TROIS BORNES
30730;9924 DE LA VOUTE
30731;3514 DU FBG ST ANTOINE
30732;3508 DU FAUBOURG DU TEMPLE
30733;4340 GRISET
30734;497 DE L ASILE POPINCOURT
30735;4075 DU GAL MICHEL BIZOT
30736;7067 PARMENTIER
30737;1794 DE CHARENTON
30738;4939 JEAN PIERRE TIMBAUD
30739;1888 DE CHARONNE
30740;8699 SAINT MAUR
30741;3514 DU FBG ST ANTOINE
30742;9639 DE LA VEGA
30743;8465 DU SAHEL
30744;2584 DAUMESNIL
30745;2472 CROZATIER
30746;4939 JEAN PIERRE TIMBAUD
30747;7402 DE PICPUS
30748;8208 RICHARD LENOIR
30749;5407 DE LA VACQUERIE
30750;7597 PONIATOWSKI
30751;9907 VOLTAIRE
30752;8901 SEDAINE
30753;3717 DE LA FONTAINE AU ROI
30754;6858 OBERKAMPF
30755;1026 DES BLUETS
30756;1794 DE CHARENTON
30757;7626 POPINCOURT
30758;813 DE BELFORT
30759;4939 JEAN PIERRE TIMBAUD
30760;6989 PACHE
30761;9047 SOULT
30762;9907 VOLTAIRE
30763;8158 DE LA REPUBLIQUE
30764;3514 DU FBG ST ANTOINE
30765;1170 DES BOULETS
30766;2792 DIDEROT
30767;8137 DU RENDEZ VOUS
30768;1966 DU CHEMIN VERT
30769;1817 CHARLES DALLERY
30770;2213 DU COLONEL OUDOT
30771;6292 MESSIDOR
30772;8901 SEDAINE
30773;9639 DE LA VEGA
30774;2472 CROZATIER
30775;8158 DE LA REPUBLIQUE
30776;8733 ST PIERRE AMELOT
30777;6547 MORAND
30778;1888 DE CHARONNE
30779;6126 MARSOULAN
30780;1170 DES BOULETS
30781;272 AMELOT
30782;5772 LOUIS BRAILLE
30783;6267 DE MENILMONTANT
30784;3514 DU FBG ST ANTOINE
30785;7401 DE PICPUS
30786;2055 DE CITEAUX
30787;9850 DE VINCENNES
30788;9326 TITON
30789;3717 DE LA FONTAINE AU ROI
30790;6549 MOREAU
30791;3700 DE LA FOLIE MERICOURT
30792;6685 DE LA NATION
30793;3508 DU FAUBOURG DU TEMPLE
30794;1794 DE CHARENTON
30795;1265 DE LA BRECHE AUX LOUPS
30796;2511 DAGORNO
30797;8175 DE REUILLY
30798;9326 TITON
30799;3514 DU FBG ST ANTOINE
30800;2792 DIDEROT
30801;5107 JULES VALLES
30802;6685 DE LA NATION
30803;588 D AUSTERLITZ
30804;4078 DU GENERAL RENAULT
30805;3700 DE LA FOLIE MERICOURT
30806;2584 DAUMESNIL
30807;5772 LOUIS BRAILLE
30808;5107 JULES VALLES
30809;6714 DE NEMOURS
30810;5081 JULES FERRY
30811;2816 DU DOC ARNOLD NETTER
30812;4700 IMMEUBLES INDUSTRIELS
30813;9272 THIERE
30814;5968 DE MALTE
30815;4939 JEAN PIERRE TIMBAUD
30816;7067 PARMENTIER
30817;9952 DE WATTIGNIES
30818;2584 DAUMESNIL
30819;3717 DE LA FONTAINE AU ROI
30820;3539 DE FECAMP
30821;8378 ROTTEMBOURG
30822;8699 SAINT MAUR
30823;7090 PASTEUR
30824;6747 DE NICE
30825;5467 LEDRU ROLLIN
30826;2472 CROZATIER
30827;2472 CROZATIER
30828;1887 DE CHARONNE
30829;701 BASFROI
30830;9153 TAINE
30831;8927 DU SERGENT BAUCHAT
30832;1887 DE CHARONNE
30833;6747 DE NICE
30834;803 BECCARIA
30835;9272 THIERE
30836;495 DE L ASILE
30837;7380 PHILIPPE AUGUSTE
30838;5224 LACHARRIERE
30839;8175 DE REUILLY
30840;3514 DU FBG ST ANTOINE
30841;1966 DU CHEMIN VERT
30842;1265 DE LA BRECHE AUX LOUPS
30843;8481 SAINT AMBROISE
30844;4218 GODEFROY CAVAIGNAC
30845;4218 GODEFROY CAVAIGNAC
30846;5467 LEDRU ROLLIN
30847;7402 DE PICPUS
30848;7380 PHILIPPE AUGUSTE
30849;4700 IMMEUBLES INDUSTRIELS
30850;3700 DE LA FOLIE MERICOURT
30851;3700 DE LA FOLIE MERICOURT
30852;9907 VOLTAIRE
30853;4340 GRISET
30854;3508 DU FAUBOURG DU TEMPLE
30855;2836 DU DOCTEUR GOUJON
30856;9907 VOLTAIRE
30857;2584 DAUMESNIL
30858;6747 DE NICE
30859;8901 SEDAINE
30860;1794 DE CHARENTON
30861;1794 DE CHARENTON
30862;809 DU BEL AIR
30863;4075 DU GAL MICHEL BIZOT
30864;3717 DE LA FONTAINE AU ROI
30865;4710 DE L INDUSTRIE
30866;8682 DE SAINT MANDE
30867;8158 DE LA REPUBLIQUE
30868;2792 DIDEROT
30869;7067 PARMENTIER
30870;6858 OBERKAMPF
30871;1794 DE CHARENTON
30872;2584 DAUMESNIL
30873;4235 GOSSEC
30874;1794 DE CHARENTON
30875;9047 SOULT
30876;2275 DU CONGO
30877;9047 SOULT
30878;200 D ALIGRE
30879;8209 RICHARD LENOIR
30880;5866 DE LYON
30881;1170 DES BOULETS
30882;3313 ERARD
30883;5222 LACHAMBEAUDIE
30884;3514 DU FBG ST ANTOINE
30885;7123 PAUL BERT
30886;8941 SERVAN
30887;2584 DAUMESNIL
30888;7380 PHILIPPE AUGUSTE
30889;4166 GERBIER
30890;7800 DE LA PRESENTATION
30891;8174 DE REUILLY
30892;2076 CLAUDE DECAEN
30893;9609 VASSOU
30894;8285 ROCHEBRUNE
30895;4282 DU GRAND PRIEURE
30896;8756 SAINT SEBASTIEN
30897;1482 DE CANDIE
30898;9477 TROUSSEAU
30899;9907 VOLTAIRE
30900;832 DE BELLEVILLE
30901;8481 SAINT AMBROISE
30902;8208 RICHARD LENOIR
30903;8699 SAINT MAUR
30904;9907 VOLTAIRE
30905;9952 DE WATTIGNIES
30906;6601 DU MOULIN JOLY
30907;1966 DU CHEMIN VERT
30908;4939 JEAN PIERRE TIMBAUD
30909;5884 DE MADAGASCAR
30910;3508 DU FAUBOURG DU TEMPLE
30911;3955 DE LA GARE DE REUILLY
30912;3514 DU FBG ST ANTOINE
30913;701 BASFROI
30914;5770 LOUIS BONNET
30915;8699 SAINT MAUR
30916;8756 SAINT SEBASTIEN
30917;1265 DE LA BRECHE AUX LOUPS
30918;7402 DE PICPUS
30919;7402 DE PICPUS
30920;5344 DE LAPPE
30921;2816 DU DOC ARNOLD NETTER
30922;7380 PHILIPPE AUGUSTE
30923;8208 RICHARD LENOIR
30924;7486 PIHET
30925;1888 DE CHARONNE
30926;8175 DE REUILLY
30927;6747 DE NICE
30928;9907 VOLTAIRE
30929;8901 SEDAINE
30930;9952 DE WATTIGNIES
30931;2472 CROZATIER
30932;6730 NEUVE POPINCOURT
30933;3242 EMILE LEPEU
30934;6685 DE LA NATION
30935;9850 DE VINCENNES
30936;1383 BULLOURDE
30937;8175 DE REUILLY
30938;6280 MERLIN
30939;701 BASFROI
30940;7402 DE PICPUS
30941;5344 DE LAPPE
30942;5081 JULES FERRY
30943;5344 DE LAPPE
30944;3717 DE LA FONTAINE AU ROI
30945;2792 DIDEROT
30946;5467 LEDRU ROLLIN
30947;6624 MOYNET
30948;7859 PROUDHON
30949;6685 DE LA NATION
30950;1267 BREGUET
30951;9353 DE TOUL
30952;1888 DE CHARONNE
30953;1966 DU CHEMIN VERT
30954;4700 IMMEUBLES INDUSTRIELS
30955;1794 DE CHARENTON
30956;200 D ALIGRE
30957;5081 JULES FERRY
30958;200 D ALIGRE
30959;5224 LACHARRIERE
30960;8174 DE REUILLY
30961;34 ABEL RABAUD
30962;9924 DE LA VOUTE
30963;8358 DE LA ROQUETTE
30964;7402 DE PICPUS
30965;2404 COURTOIS
30966;832 DE BELLEVILLE
30967;7067 PARMENTIER
30968;4218 GODEFROY CAVAIGNAC
30969;6858 OBERKAMPF
30970;3737 DE LA FORGE ROYALE
30971;5467 LEDRU ROLLIN
30972;5968 DE MALTE
30973;1794 DE CHARENTON
30974;8175 DE REUILLY
30975;3700 DE LA FOLIE MERICOURT
30976;2086 CLAUDE TILLIER
30977;6267 DE MENILMONTANT
30978;4218 GODEFROY CAVAIGNAC
30979;537 AUGUSTE BARBIER
30980;8286 ROCHEBRUNE
30981;6726 NEUVE DES BOULETS
30982;5772 LOUIS BRAILLE
30983;2213 DU COLONEL OUDOT
30984;1794 DE CHARENTON
30985;6267 DE MENILMONTANT
30986;8378 ROTTEMBOURG
30987;3514 DU FBG ST ANTOINE
30988;2584 DAUMESNIL
30989;3539 DE FECAMP
30990;6547 MORAND
30991;8682 DE SAINT MANDE
30992;3514 DU FBG ST ANTOINE
30993;4094 DU GENIE
30994;6601 DU MOULIN JOLY
30995;9156 DE TAHITI
30996;3717 DE LA FONTAINE AU ROI
30997;2584 DAUMESNIL
30998;2584 DAUMESNIL
30999;3508 DU FAUBOURG DU TEMPLE
31000;4075 DU GAL MICHEL BIZOT
31001;1265 DE LA BRECHE AUX LOUPS
31002;1966 DU CHEMIN VERT
31003;1265 DE LA BRECHE AUX LOUPS
31004;1794 DE CHARENTON
31005;3717 DE LA FONTAINE AU ROI
31006;813 DE BELFORT
31007;8941 SERVAN
31008;832 DE BELLEVILLE
31009;8901 SEDAINE
31010;4939 JEAN PIERRE TIMBAUD
31011;8699 SAINT MAUR
31012;8941 SERVAN
31013;2472 CROZATIER
31014;6858 OBERKAMPF
31015;5467 LEDRU ROLLIN
31016;3717 DE LA FONTAINE AU ROI
31017;4340 GRISET
31018;6549 MOREAU
31019;4939 JEAN PIERRE TIMBAUD
31020;701 BASFROI
31021;5554 LEON FROT
31022;5107 JULES VALLES
31023;7067 PARMENTIER
31024;881 DE BERCY
31025;8901 SEDAINE
31026;5772 LOUIS BRAILLE
31027;4939 JEAN PIERRE TIMBAUD
31028;2584 DAUMESNIL
31029;6267 DE MENILMONTANT
31030;9907 VOLTAIRE
31031;7312 PETION
31032;9850 DE VINCENNES
31033;4517 HECTOR MALOT
31034;7402 DE PICPUS
31035;1966 DU CHEMIN VERT
31036;2584 DAUMESNIL
31037;7402 DE PICPUS
31038;8699 SAINT MAUR
31039;3514 DU FBG ST ANTOINE
31040;6730 NEUVE POPINCOURT
31041;4390 GUILLAUME BERTRAND
31042;4075 DU GAL MICHEL BIZOT
31043;7457 DE LA PIERRE LEVEE
31044;9907 VOLTAIRE
31045;8174 DE REUILLY
31046;6730 NEUVE POPINCOURT
31047;6495 MONTGALLET
31048;7380 PHILIPPE AUGUSTE
31049;7067 PARMENTIER
31050;2584 DAUMESNIL
31051;7123 PAUL BERT
31052;5298 LAMBLARDIE
31053;9907 VOLTAIRE
31054;7626 POPINCOURT
31055;8901 SEDAINE
31056;5467 LEDRU ROLLIN
31057;7624 POPINCOURT
31058;9907 VOLTAIRE
31059;8699 SAINT MAUR
31060;8901 SEDAINE
31061;4231 DES GONCOURT
31062;3700 DE LA FOLIE MERICOURT
31063;5866 DE LYON
31064;6530 DE MONTREUIL
31065;1794 DE CHARENTON
31066;5144 KELLER
31067;7326 DE LA PETITE PIERRE
31068;32 ABEL LEBLANC
31069;6530 DE MONTREUIL
31070;1794 DE CHARENTON
31071;7401 DE PICPUS
31072;7624 POPINCOURT
31073;8358 DE LA ROQUETTE
31074;8699 SAINT MAUR
31075;3027 DURANTI
31076;9907 VOLTAIRE
31077;5237 LACUEE
31078;9907 VOLTAIRE
31079;4939 JEAN PIERRE TIMBAUD
31080;8208 RICHARD LENOIR
31081;5770 LOUIS BONNET
31082;2599 DAVAL
31083;4075 DU GAL MICHEL BIZOT
31084;2647 DEGUERRY
31085;6553 MORET
31086;4075 DU GAL MICHEL BIZOT
31087;1966 DU CHEMIN VERT
31088;2076 CLAUDE DECAEN
31089;5920 DE LA MAIN D OR
31090;9747 VICTOR CHEVREUIL
31091;8208 RICHARD LENOIR
31092;8901 SEDAINE
31093;2472 CROZATIER
31094;7624 POPINCOURT
31095;7380 PHILIPPE AUGUSTE
31096;2404 COURTOIS
31097;8699 SAINT MAUR
31098;1459 CAMILLE DESMOULINS
31099;8546 SAINTE CLAIRE DEVILLE
31100;9456 DES TROIS BORNES
31101;3186 ELISA LEMONNIER
31102;9907 VOLTAIRE
31103;8005 DE RAMBERVILLERS
31104;2792 DIDEROT
31105;9353 DE TOUL
31106;2002 CHEVREUL
31107;7402 DE PICPUS
31108;8699 SAINT MAUR
31109;3737 DE LA FORGE ROYALE
31110;933 BESLAY
31111;6530 DE MONTREUIL
31112;9190 DU TEMPLE
31113;9907 VOLTAIRE
31114;701 BASFROI
31115;2584 DAUMESNIL
31116;2584 DAUMESNIL
31117;4078 DU GENERAL RENAULT
31118;8378 ROTTEMBOURG
31119;9326 TITON
31120;809 DU BEL AIR
31121;4075 DU GAL MICHEL BIZOT
31122;200 D ALIGRE
31123;2475 DE CRUSSOL
31124;8714 SAINT NICOLAS
31125;6029 DU MARCHE POPINCOURT
31126;9912 VOLTAIRE
31127;2076 CLAUDE DECAEN
31128;7380 PHILIPPE AUGUSTE
31129;8927 DU SERGENT BAUCHAT
31130;8683 DE SAINT MANDE
31131;7401 DE PICPUS
31132;8174 DE REUILLY
31133;272 AMELOT
31134;8175 DE REUILLY
31135;2584 DAUMESNIL
31136;5467 LEDRU ROLLIN
31137;155 ALEXANDRE DUMAS
31138;3514 DU FBG ST ANTOINE
31139;3485 FAIDHERBE
31140;4845 JEAN AICARD
31141;8175 DE REUILLY
31142;4939 JEAN PIERRE TIMBAUD
31143;6304 DES MEUNIERS
31144;8699 SAINT MAUR
31145;9639 DE LA VEGA
31146;7501 PIVER
31147;3485 FAIDHERBE
31148;7624 POPINCOURT
31149;3312 ERARD
31150;1888 DE CHARONNE
31151;8137 DU RENDEZ VOUS
31152;3700 DE LA FOLIE MERICOURT
31153;2836 DU DOCTEUR GOUJON
31154;832 DE BELLEVILLE
31155;7067 PARMENTIER
31156;1966 DU CHEMIN VERT
31157;8174 DE REUILLY
31158;809 DU BEL AIR
31159;4700 IMMEUBLES INDUSTRIELS
31160;4214 GOBERT
31161;4094 DU GENIE
31162;6858 OBERKAMPF
31163;6858 OBERKAMPF
31164;6484 MONTERA
31165;2076 CLAUDE DECAEN
31166;8358 DE LA ROQUETTE
31167;803 BECCARIA
31168;5344 DE LAPPE
31169;6858 OBERKAMPF
31170;8358 DE LA ROQUETTE
31171;588 D AUSTERLITZ
31172;7457 DE LA PIERRE LEVEE
31173;1888 DE CHARONNE
31174;1095 DE LA BONNE GRAINE
31175;2716 DESARGUES
31176;7067 PARMENTIER
31177;1026 DES BLUETS
31178;8682 DE SAINT MANDE
31179;6484 MONTERA
31180;8209 RICHARD LENOIR
31181;3341 ERNEST LACOSTE
31182;8208 RICHARD LENOIR
31183;497 DE L ASILE POPINCOURT
31184;3703 DE LA FOLIE REGNAULT
31185;2086 CLAUDE TILLIER
31186;2213 DU COLONEL OUDOT
31187;7402 DE PICPUS
31188;3508 DU FAUBOURG DU TEMPLE
31189;4340 GRISET
31190;5144 KELLER
31191;272 AMELOT
31192;272 AMELOT
31193;6624 MOYNET
31194;8174 DE REUILLY
31195;9702 VERONESE
31196;1423 CAILLAUX
31197;402 ARAGO
31198;6589 DU MOULIN DE LA POINTE
31199;1313 BROCA
31200;541 AUGUSTE BLANQUI
31201;7742 DE PORT ROYAL
31202;9884 DE LA VISTULE
31203;1300 BRILLAT SAVARIN
31204;132 ALBIN CACHOT
31205;2984 DUMERIL
31206;4649 DE L HOPITAL
31207;6594 DU MOULIN DES PRES
31208;4201 DE LA GLACIERE
31209;679 BARRAULT
31210;2015 DE CHOISY
31211;1040 BOBILLOT
31212;5433 LE BRUN
31213;2015 DE CHOISY
31214;5931 DE LA MAISON BLANCHE
31215;6155 MASSENA
31216;9928 VULPIAN
31217;9337 DE TOLBIAC
31218;4201 DE LA GLACIERE
31219;2015 DE CHOISY
31220;9853 VINCENT AURIOL
31221;7076 PASCAL
31222;7776 DE POUY
31223;7742 DE PORT ROYAL
31224;4649 DE L HOPITAL
31225;4649 DE L HOPITAL
31226;7375 PHILIBERT LUCOT
31227;3371 D ESTE
31228;7165 PAULIN MERY
31229;9853 VINCENT AURIOL
31230;132 ALBIN CACHOT
31231;8982 SIMONET
31232;8809 DE LA SANTE
31233;4447 GUYTON DE MORVEAU
31234;132 ALBIN CACHOT
31235;2992 DUNOIS
31236;132 ALBIN CACHOT
31237;5146 KELLERMANN
31238;4754 D ITALIE
31239;8809 DE LA SANTE
31240;9337 DE TOLBIAC
31241;4966 JENNER
31242;9337 DE TOLBIAC
31243;1394 DE LA BUTTE AUX CAILLES
31244;4209 DES GOBELINS
31245;2015 DE CHOISY
31246;7740 DE PORT ROYAL
31247;9337 DE TOLBIAC
31248;2992 DUNOIS
31249;2992 DUNOIS
31250;4201 DE LA GLACIERE
31251;4649 DE L HOPITAL
31252;4754 D ITALIE
31253;4754 D ITALIE
31254;7869 DE LA PROVIDENCE
31255;4966 JENNER
31256;841 BELLIER DEDOUVRE
31257;7375 PHILIBERT LUCOT
31258;6763 NICOLAS RORET
31259;9214 DES TERRES AU CURE
31260;402 ARAGO
31261;2756 DU DESSOUS DES BERGES
31262;1714 DU CHAMP DE L ALOUETTE
31263;4649 DE L HOPITAL
31264;3755 FOUBERT
31265;541 AUGUSTE BLANQUI
31266;132 ALBIN CACHOT
31267;574 AUMONT
31268;6594 DU MOULIN DES PRES
31269;9853 VINCENT AURIOL
31270;9214 DES TERRES AU CURE
31271;5463 LE DANTEC
31272;9928 VULPIAN
31273;4211 DES GOBELINS
31274;2984 DUMERIL
31275;7740 DE PORT ROYAL
31276;119 ALBERT BAYET
31277;8809 DE LA SANTE
31278;6594 DU MOULIN DES PRES
31279;2015 DE CHOISY
31280;656 DU BANQUIER
31281;9853 VINCENT AURIOL
31282;6594 DU MOULIN DES PRES
31283;1473 DE CAMPO FORMIO
31284;8086 DES RECULETTES
31285;7076 PASCAL
31286;4754 D ITALIE
31287;5570 LEON MAURICE NORDMANN
31288;6594 DU MOULIN DES PRES
31289;7599 PONSCARME
31290;3869 DES FRIGOS
31291;9679 VERGNIAUD
31292;2992 DUNOIS
31293;8690 SAINT MARCEL
31294;6693 NATIONALE
31295;7026 PANHARD ET LEVASSOR
31296;4930 JEANNE D ARC
31297;2526 DAMESME
31298;7740 DE PORT-ROYAL
31299;2217 DE LA COLONIE
31300;4649 DE L HOPITAL
31301;563 AUGUSTE PERRET
31302;7098 DE PATAY
31303;7742 DE PORT-ROYAL
31304;7076 PASCAL
31305;2015 DE CHOISY
31306;8115 DE LA REINE BLANCHE
31307;9482 TRUBERT-BELLIER
31308;9337 DE TOLBIAC
31309;2756 DU DESSOUS DES BERGES
31310;541 AUGUSTE BLANQUI
31311;8690 SAINT MARCEL
31312;4754 D ITALIE
31313;7026 PANHARD ET LEVASSOR
31314;6338 MICHEL PETER
31315;6973 OUDRY
31316;1221 BOUSSINGAULT
31317;7076 PASCAL
31318;7165 PAULIN MERY
31319;8109 DE REIMS
31320;9482 TRUBERT-BELLIER
31321;5125 DU JURA
31322;7098 DE PATAY
31323;733 BAUDRAN
31324;2756 DU DESSOUS DES BERGES
31325;7742 DE PORT-ROYAL
31326;1158 BOULARD
31327;6875 D ODESSA
31328;5000 JONQUOY
31329;4 DE L ABBE CARTON
31330;5922 DU MAINE
31331;2657 DELAMBRE
31332;6620 MOUTON DUVERNET
31333;1471 CAMPAGNE PREMIERE
31334;6606 DU MOULIN VERT
31335;5000 JONQUOY
31336;3282 D ENFER
31337;787 BEAUNIER
31338;484 DES ARTISTES
31339;4063 DU GENERAL LECLERC
31340;82 ADRIENNE SIMON
31341;1471 CAMPAGNE PREMIERE
31342;5465 LEDION
31343;7518 DES PLANTES
31344;9342 DE LA TOMBE ISSOIRE
